CustomerKey;GeographyKey;CustomerLabel;Title;FirstName;MiddleName;LastName;NameStyle;BirthDate;MaritalStatus;Suffix;Gender;EmailAddress;YearlyIncome;TotalChildren;NumberChildrenAtHome;Education;Occupation;HouseOwnerFlag;NumberCarsOwned;AddressLine1;AddressLine2;Phone;DateFirstPurchase;CustomerType;CompanyName;ETLLoadID;LoadDate;UpdateDate
1;680;11000;NULL;Jon;V;Yang;0;1966-04-08;M;NULL;M;jon24@adventure-works.com;90000,00;2;0;Bachelors;Professional;1;0;3761 N. 14th St;NULL;1 (11) 500 555-0162;2001-07-22;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
30;425;11029;NULL;Jimmy;L;Moreno;0;1946-12-21;M;NULL;M;jimmy9@adventure-works.com;30000,00;2;0;Partial College;Clerical;1;2;6385 Mark Twain;NULL;1 (11) 500 555-0146;2001-07-22;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
240;506;11239;NULL;Latoya;C;Goel;0;1958-10-06;M;NULL;F;latoya18@adventure-works.com;130000,00;2;4;Partial College;Professional;0;2;8154 Pheasant Circle;NULL;1 (11) 500 555-0149;2001-07-22;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
14858;703;25857;NULL;Abigail;M;Perry;0;1944-09-05;S;NULL;F;abigail75@adventure-works.com;30000,00;5;0;Partial High School;Clerical;0;2;4442 G Street;NULL;487-555-0186;2001-07-22;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
14866;642;25865;NULL;Tristan;NULL;Butler;0;1946-05-09;M;NULL;M;tristan15@adventure-works.com;40000,00;5;0;High School;Professional;1;3;6654 Shelly Dr.;NULL;981-555-0185;2001-07-22;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
16668;472;27667;NULL;Jessica;M;Sanchez;0;1954-12-22;M;NULL;F;jessica1@adventure-works.com;70000,00;3;1;High School;Professional;0;1;6670 Del Rey St;NULL;135-555-0163;2001-07-22;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
18386;586;29385;NULL;Don;A;Lal;0;1963-03-05;S;NULL;M;don8@adventure-works.com;20000,00;4;4;High School;Manual;0;1;Werftstr 566;NULL;1 (11) 500 555-0172;2001-07-22;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
16616;643;27615;NULL;Maria;E;Henderson;0;1965-04-02;M;NULL;F;maria28@adventure-works.com;120000,00;3;2;Bachelors;Management;1;4;9830 Corcoran Road;NULL;479-555-0163;2001-07-23;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
5522;637;16521;NULL;Tonya;L;She;0;1979-08-11;S;NULL;F;tonya0@adventure-works.com;10000,00;1;1;High School;Manual;0;0;8534 Willow Pass Road;NULL;1 (11) 500 555-0172;2001-07-23;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
5637;697;16636;NULL;Danny;V;Gomez;0;1970-08-26;M;NULL;M;danny1@adventure-works.com;110000,00;0;5;High School;Management;1;4;8022 Camino Verde;NULL;1 (11) 500 555-0191;2001-07-23;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
5346;706;16345;NULL;Francis;NULL;Ramos;0;1953-10-24;M;NULL;M;francis15@adventure-works.com;40000,00;3;0;Partial College;Skilled Manual;1;2;1725 La Salle Ave.;NULL;1 (11) 500 555-0169;2001-07-23;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
6957;657;17956;NULL;Jaime;NULL;Gomez;0;1970-09-27;S;NULL;M;jaime0@adventure-works.com;30000,00;0;0;Bachelors;Clerical;1;0;92, rue des Pyrenees;NULL;1 (11) 500 555-0121;2001-07-23;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
594;672;11593;NULL;Armando;NULL;Moreno;0;1977-03-25;S;NULL;M;armando6@adventure-works.com;20000,00;0;0;High School;Manual;1;1;121, rue de Cambrai;NULL;1 (11) 500 555-0165;2001-07-24;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
2584;485;13583;NULL;Blake;NULL;Butler;0;1954-11-12;S;NULL;M;blake62@adventure-works.com;90000,00;3;1;High School;Professional;1;2;3857 Mt. Etna;NULL;1 (11) 500 555-0129;2001-07-24;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
10711;682;21710;NULL;Brittany;NULL;Gonzales;0;1958-11-05;M;NULL;F;brittany15@adventure-works.com;40000,00;2;0;Partial College;Clerical;1;1;2332 Treat Blvd;NULL;978-555-0123;2001-07-24;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
10742;665;21741;NULL;Alexa;E;Sanders;0;1956-06-14;M;NULL;F;alexa3@adventure-works.com;70000,00;3;0;Partial College;Professional;1;2;1133 Fillet Ave;NULL;263-555-0147;2001-07-25;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
2586;501;13585;NULL;Savannah;NULL;Morris;0;1953-05-17;M;NULL;F;savannah17@adventure-works.com;80000,00;4;2;Partial College;Professional;0;1;7650 Central Blvd;NULL;1 (11) 500 555-0193;2001-07-25;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
3511;627;14510;NULL;Samuel;R;Hernandez;0;1968-02-18;S;NULL;M;samuel49@adventure-works.com;100000,00;2;0;Bachelors;Management;1;2;8693 Balhan Dr.;NULL;106-555-0168;2001-07-25;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
5524;492;16523;NULL;Sandra;C;Huang;0;1979-01-11;M;NULL;F;sandra12@adventure-works.com;20000,00;0;0;Bachelors;Clerical;1;0;6513 Beauer Lane;NULL;1 (11) 500 555-0173;2001-07-25;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
5351;558;16350;NULL;Fernando;NULL;Thompson;0;1954-02-14;S;NULL;M;fernando14@adventure-works.com;80000,00;2;0;Partial College;Skilled Manual;1;2;5891 Quail Court;Unit C;1 (11) 500 555-0144;2001-07-26;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
612;672;11611;NULL;Ernest;NULL;Lin;0;1974-02-27;M;NULL;M;ernest7@adventure-works.com;20000,00;0;0;Partial High School;Manual;0;1;65, rue Faubourg St Antoine;NULL;1 (11) 500 555-0190;2001-07-26;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
27;634;11026;NULL;Harold;NULL;Sai;0;1946-04-03;S;NULL;M;harold3@adventure-works.com;30000,00;2;0;Partial College;Clerical;0;2;8211 Leeds Ct.;NULL;1 (11) 500 555-0131;2001-07-26;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
5;706;11004;NULL;Elizabeth;NULL;Johnson;0;1968-08-08;S;NULL;F;elizabeth5@adventure-works.com;80000,00;5;5;Bachelors;Professional;1;4;7553 Harness Circle;NULL;1 (11) 500 555-0131;2001-07-26;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
2260;515;13259;NULL;Allen;F;Garcia;0;1957-11-07;M;NULL;M;allen13@adventure-works.com;130000,00;2;4;Partial College;Professional;0;2;Celler Weg 5040;Verkaufsabteilung;1 (11) 500 555-0142;2001-07-26;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
7;509;11006;NULL;Janet;G;Alvarez;0;1965-12-06;S;NULL;F;janet9@adventure-works.com;70000,00;0;0;Bachelors;Professional;1;1;2612 Berry Dr;NULL;1 (11) 500 555-0184;2001-07-27;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
5529;510;16528;NULL;Dominique;NULL;Garcia;0;1978-08-25;S;NULL;F;dominique12@adventure-works.com;20000,00;0;0;Bachelors;Clerical;1;0;2020 Bell Dr.;NULL;1 (11) 500 555-0163;2001-07-27;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
5520;492;16519;NULL;Yolanda;NULL;Chander;0;1976-08-14;S;NULL;F;yolanda14@adventure-works.com;10000,00;1;1;High School;Manual;0;0;4409 North Ranchford;NULL;1 (11) 500 555-0143;2001-07-27;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
5497;473;16496;NULL;Dawn;R;Tang;0;1954-05-18;S;NULL;F;dawn28@adventure-works.com;80000,00;2;0;Partial College;Skilled Manual;1;2;6345 Katharyn Drive;NULL;1 (11) 500 555-0130;2001-07-27;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
5495;568;16494;NULL;Jordyn;NULL;Simmons;0;1954-11-25;S;NULL;F;jordyn15@adventure-works.com;80000,00;2;0;Partial College;Skilled Manual;0;2;1915 Standing Grove Dr.;NULL;1 (11) 500 555-0126;2001-07-27;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
16663;443;27662;NULL;Bianca;G;Zheng;0;1960-06-15;S;NULL;F;bianca16@adventure-works.com;110000,00;5;3;Partial College;Professional;1;4;5149 Thistle Court;NULL;644-555-0149;2001-07-27;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17391;615;28390;NULL;Frederick;NULL;Suri;0;1964-04-02;S;NULL;M;frederick0@adventure-works.com;20000,00;3;3;High School;Manual;0;1;180, boulevard Beau Marchais;NULL;1 (11) 500 555-0190;2001-07-27;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
14867;703;25866;NULL;Tristan;G;Perry;0;1946-11-10;M;NULL;M;tristan8@adventure-works.com;40000,00;5;0;High School;Professional;1;4;7917 Snowberry Court;NULL;361-555-0153;2001-07-27;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
14251;487;25250;NULL;Anthony;T;Walker;0;1957-04-11;S;NULL;M;anthony9@adventure-works.com;70000,00;1;0;Partial College;Skilled Manual;0;1;2131 Minert Rd.;NULL;1 (11) 500 555-0154;2001-07-28;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
16664;691;27663;NULL;Aaron;P;Collins;0;1960-09-24;S;NULL;M;aaron35@adventure-works.com;170000,00;1;1;Graduate Degree;Management;0;2;6767 Stinson;NULL;170-555-0177;2001-07-28;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
16652;470;27651;NULL;Jeremy;NULL;Murphy;0;1955-11-06;M;NULL;M;jeremy43@adventure-works.com;90000,00;2;1;High School;Professional;1;1;4487 Ahwanee Lane;NULL;182-555-0163;2001-07-28;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
16670;619;27669;NULL;Katelyn;I;Allen;0;1953-11-24;M;NULL;F;katelyn47@adventure-works.com;70000,00;3;0;Graduate Degree;Management;1;2;9602 C St.;NULL;520-555-0131;2001-07-28;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
5350;425;16349;NULL;Levi;NULL;Sai;0;1954-04-15;S;NULL;M;levi5@adventure-works.com;80000,00;2;0;Partial College;Skilled Manual;0;2;2702 Alan Dr.;NULL;1 (11) 500 555-0175;2001-07-28;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
8943;673;19942;NULL;Armando;NULL;Navarro;0;1949-08-08;S;NULL;M;armando10@adventure-works.com;170000,00;5;5;Partial College;Management;0;4;6957 Olivewood Ct.;NULL;1 (11) 500 555-0159;2001-07-28;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
9;425;11008;NULL;Rob;NULL;Verhoff;0;1964-07-07;S;NULL;F;rob4@adventure-works.com;60000,00;4;4;Bachelors;Professional;1;3;624 Peabody Road;NULL;1 (11) 500 555-0164;2001-07-28;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
3559;575;14558;NULL;Marcel;NULL;Truempy;0;1970-11-12;M;NULL;F;marcel0@adventure-works.com;50000,00;1;1;Bachelors;Skilled Manual;1;0;8844 Bel Aire Drive;NULL;656-555-0121;2001-07-28;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
2585;541;13584;NULL;Isaiah;E;Cox;0;1953-08-17;S;NULL;M;isaiah9@adventure-works.com;70000,00;4;3;High School;Professional;1;1;2181 Brownstone Rd.;NULL;1 (11) 500 555-0144;2001-07-29;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
29;554;11028;NULL;Jill;NULL;Jimenez;0;1946-04-11;M;NULL;F;jill13@adventure-works.com;30000,00;2;0;Partial College;Clerical;1;2;9111 Rose Ann Ave;NULL;1 (11) 500 555-0116;2001-07-29;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
5348;679;16347;NULL;Raul;E;Sharma;0;1953-06-03;M;NULL;M;raul8@adventure-works.com;70000,00;2;0;Graduate Degree;Management;1;2;8335 Elm Rd.;NULL;1 (11) 500 555-0164;2001-07-29;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
16612;625;27611;NULL;Jack;W;Edwards;0;1956-12-03;M;NULL;M;jack36@adventure-works.com;60000,00;2;0;High School;Professional;1;2;6177 Golf Club Road;NULL;576-555-0121;2001-07-29;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
16606;694;27605;NULL;Miguel;NULL;Martinez;0;1957-01-22;M;NULL;M;miguel17@adventure-works.com;60000,00;2;0;High School;Professional;1;2;5656 Via Delaware;NULL;455-555-0163;2001-07-29;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17394;621;28393;NULL;Ramon;R;Zheng;0;1966-07-07;S;NULL;M;ramon17@adventure-works.com;40000,00;0;0;Bachelors;Professional;1;0;802, avenue du Port;NULL;1 (11) 500 555-0119;2001-07-30;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
15621;695;26620;NULL;Isabella;NULL;Green;0;1967-05-21;S;NULL;F;isabella45@adventure-works.com;50000,00;0;0;Partial College;Skilled Manual;0;1;7355 Macarthur Avenue;NULL;529-555-0179;2001-07-30;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
10728;695;21727;NULL;Arianna;NULL;Flores;0;1973-06-24;M;NULL;F;arianna10@adventure-works.com;40000,00;0;0;Graduate Degree;Skilled Manual;1;0;4082 Shell Ct;NULL;580-555-0124;2001-07-30;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
8803;668;19802;NULL;Sara;NULL;James;0;1974-07-13;S;NULL;F;sara8@adventure-works.com;30000,00;0;0;High School;Professional;0;2;546 Leonard Ct;NULL;142-555-0175;2001-07-30;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
10;492;11009;NULL;Shannon;C;Carlson;0;1964-04-01;S;NULL;M;shannon38@adventure-works.com;70000,00;0;0;Bachelors;Professional;0;1;3839 Northgate Road;NULL;1 (11) 500 555-0110;2001-07-30;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
2407;515;13406;NULL;Craig;NULL;Jiménez;0;1957-01-05;M;NULL;M;craig6@adventure-works.com;130000,00;2;4;Partial College;Professional;1;2;Auf der Krone 4775;NULL;1 (11) 500 555-0133;2001-07-31;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
6958;548;17957;NULL;Misty;J;Yuan;0;1970-09-22;S;NULL;F;misty8@adventure-works.com;30000,00;0;0;Bachelors;Clerical;1;0;11, rue du Départ;NULL;1 (11) 500 555-0182;2001-07-31;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
5631;699;16630;NULL;Jaime;L;Sutton;0;1972-07-11;M;NULL;M;jaime28@adventure-works.com;110000,00;0;5;High School;Management;1;4;7964 Gentrytown Drive;NULL;1 (11) 500 555-0126;2001-07-31;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
16642;625;27641;NULL;Miranda;NULL;Alexander;0;1962-05-10;S;NULL;F;miranda19@adventure-works.com;120000,00;1;3;Partial College;Professional;1;4;3740 Azalea Avenue;NULL;299-555-0161;2001-07-31;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
16674;442;27673;NULL;Jennifer;M;Young;0;1953-05-23;S;NULL;F;jennifer27@adventure-works.com;60000,00;3;0;Graduate Degree;Management;1;2;4943 Tupelo Drive;NULL;366-555-0167;2001-07-31;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17067;475;28066;NULL;Justin;G;Taylor;0;1969-04-16;M;NULL;M;justin40@adventure-works.com;80000,00;2;0;Graduate Degree;Professional;1;0;9727 N. Michell Canyon Rd.;NULL;778-555-0170;2001-08-01;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
11042;490;22041;NULL;Paige;W;Morris;0;1973-05-03;S;NULL;F;paige43@adventure-works.com;60000,00;0;0;Partial College;Skilled Manual;0;1;6720 Primrose Dr.;NULL;711-555-0136;2001-08-01;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
5744;468;16743;NULL;Ariana;NULL;Stewart;0;1942-05-20;M;NULL;F;ariana21@adventure-works.com;40000,00;2;0;Bachelors;Management;1;2;3726 Northridge Drive;NULL;1 (11) 500 555-0111;2001-08-01;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
2547;515;13546;NULL;Mitchell;D;Jai;0;1970-07-22;M;NULL;M;mitchell10@adventure-works.com;30000,00;0;0;Bachelors;Clerical;1;0;Curieweg 5777;NULL;1 (11) 500 555-0113;2001-08-01;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
1125;529;12124;NULL;Brandi;D;Gill;0;1957-02-08;S;NULL;F;brandi13@adventure-works.com;110000,00;2;4;Partial College;Professional;1;3;8, rue de l´Avenir;NULL;1 (11) 500 555-0115;2001-08-01;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
1133;700;12132;NULL;Kaitlyn;J;Henderson;0;1955-11-19;M;NULL;F;kaitlyn72@adventure-works.com;110000,00;3;4;Partial College;Professional;1;4;2222, rue Ste-Honoré;NULL;1 (11) 500 555-0154;2001-08-02;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
5662;655;16661;NULL;Shane;NULL;Raman;0;1956-04-15;S;NULL;M;shane15@adventure-works.com;70000,00;2;0;High School;Skilled Manual;1;2;7560 Franklin Canyon Road;NULL;1 (11) 500 555-0128;2001-08-02;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17019;538;28018;NULL;Rachel;NULL;Foster;0;1945-03-21;S;NULL;F;rachel64@adventure-works.com;30000,00;2;1;Partial High School;Skilled Manual;1;3;6615 Winterglenn Way;NULL;525-555-0184;2001-08-02;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
14271;628;25270;NULL;Gloria;NULL;Diaz;0;1943-09-03;M;NULL;F;gloria5@adventure-works.com;40000,00;2;0;Bachelors;Management;0;2;7770 Mota Dr.;NULL;1 (11) 500 555-0157;2001-08-03;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
5663;558;16662;NULL;Stacey;NULL;Gao;0;1957-03-08;S;NULL;F;stacey16@adventure-works.com;70000,00;2;0;High School;Professional;0;2;1825 Corte Del Prado;NULL;1 (11) 500 555-0187;2001-08-03;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
5741;510;16740;NULL;Elijah;NULL;Li;0;1940-10-26;M;NULL;M;elijah0@adventure-works.com;40000,00;2;0;Bachelors;Management;0;2;2096 Blackwood Drive;NULL;1 (11) 500 555-0147;2001-08-03;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
56;478;11055;NULL;Gilbert;NULL;Raje;0;1952-03-05;M;NULL;M;gilbert35@adventure-works.com;40000,00;2;0;Partial College;Skilled Manual;1;2;8811 The Trees Dr.;NULL;1 (11) 500 555-0129;2001-08-03;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
32;509;11031;NULL;Theresa;G;Ramos;0;1947-08-22;M;NULL;F;theresa13@adventure-works.com;20000,00;4;0;High School;Skilled Manual;1;2;6465 Detroit Ave.;NULL;1 (11) 500 555-0195;2001-08-04;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
35;669;11034;NULL;Ebony;NULL;Gonzalez;0;1947-06-19;M;NULL;F;ebony19@adventure-works.com;20000,00;4;0;High School;Skilled Manual;1;2;5167 Condor Place;NULL;1 (11) 500 555-0136;2001-08-04;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
2549;483;13548;NULL;Bridget;M;Jai;0;1970-09-26;M;NULL;F;bridget13@adventure-works.com;30000,00;0;0;Bachelors;Clerical;1;0;Helsenbergbogen 2;NULL;1 (11) 500 555-0117;2001-08-04;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
5742;679;16741;NULL;Alan;NULL;Xu;0;1940-09-07;M;NULL;M;alan15@adventure-works.com;40000,00;2;0;Bachelors;Management;0;2;5727 Eola;NULL;1 (11) 500 555-0147;2001-08-04;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17039;582;28038;NULL;Philip;NULL;Gomez;0;1948-02-20;M;NULL;M;philip0@adventure-works.com;70000,00;2;1;Partial College;Professional;1;2;478 Grant St;NULL;455-555-0120;2001-08-04;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17066;430;28065;NULL;Carrie;NULL;Gill;0;1966-01-04;S;NULL;F;carrie12@adventure-works.com;70000,00;5;0;Graduate Degree;Professional;0;0;9444 Camelback Ct.;NULL;455-555-0168;2001-08-05;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
14295;669;25294;NULL;Sharon;T;Sharma;0;1971-10-19;S;NULL;F;sharon16@adventure-works.com;130000,00;0;5;Partial High School;Management;1;4;3528 Sweetwater Drive;Unit A;1 (11) 500 555-0110;2001-08-05;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
6048;599;17047;NULL;Kendra;NULL;Rubio;0;1969-08-16;M;NULL;F;kendra21@adventure-works.com;90000,00;1;0;Graduate Degree;Management;1;0;7921 Detroit Ave.;NULL;1 (11) 500 555-0195;2001-08-05;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
5660;634;16659;NULL;Emily;NULL;Jones;0;1955-12-03;S;NULL;F;emily3@adventure-works.com;80000,00;2;0;High School;Skilled Manual;1;2;9716 Broadmoor Drive;NULL;1 (11) 500 555-0173;2001-08-05;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
5687;655;16686;NULL;Kristine;NULL;Alonso;0;1962-07-15;M;NULL;F;kristine9@adventure-works.com;60000,00;1;0;Bachelors;Professional;1;1;290 Reed Way;NULL;1 (11) 500 555-0163;2001-08-05;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
9049;588;20048;NULL;Virginia;NULL;Srini;0;1972-07-05;S;NULL;F;virginia10@adventure-works.com;30000,00;0;0;High School;Manual;0;1;1926 Fish Dr.;NULL;1 (11) 500 555-0121;2001-08-05;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
5688;655;16687;NULL;Lawrence;C;Romero;0;1961-04-11;S;NULL;M;lawrence7@adventure-works.com;60000,00;1;0;Partial College;Skilled Manual;0;1;1386 Eastgate;NULL;1 (11) 500 555-0194;2001-08-06;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
5676;509;16675;NULL;Kristi;W;Arthur;0;1959-06-17;S;NULL;F;kristi23@adventure-works.com;160000,00;0;0;Graduate Degree;Management;0;3;1515 Tuolumne St.;NULL;1 (11) 500 555-0164;2001-08-06;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
5713;468;16712;NULL;Suzanne;K;Lu;0;1956-10-24;S;NULL;F;suzanne12@adventure-works.com;70000,00;1;0;Partial College;Skilled Manual;0;1;7605 Mount Dr.;NULL;1 (11) 500 555-0167;2001-08-06;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
6052;596;17051;NULL;Jessie;J;Ortega;0;1968-02-26;M;NULL;F;jessie41@adventure-works.com;60000,00;2;2;Bachelors;Professional;1;1;230 Daisy Way;NULL;1 (11) 500 555-0131;2001-08-06;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
2601;704;13600;NULL;Marie;NULL;Sanz;0;1951-02-19;M;NULL;F;marie44@adventure-works.com;170000,00;4;5;Partial College;Professional;0;4;1156 Dublin Court;NULL;1 (11) 500 555-0155;2001-08-06;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
3566;516;14565;NULL;Natalie;L;Hernandez;0;1969-04-01;S;NULL;F;natalie61@adventure-works.com;50000,00;2;2;Bachelors;Skilled Manual;1;0;1885 Riverside Drive;NULL;921-555-0171;2001-08-06;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
48;632;11047;NULL;Jaclyn;D;Lu;0;1950-02-27;M;NULL;F;jaclyn12@adventure-works.com;30000,00;3;0;High School;Skilled Manual;0;2;2812 Mazatlan;NULL;1 (11) 500 555-0137;2001-08-06;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
55;632;11054;NULL;Deanna;NULL;Munoz;0;1952-03-10;M;NULL;F;deanna33@adventure-works.com;40000,00;2;0;Partial College;Skilled Manual;1;2;5825 B Way;NULL;1 (11) 500 555-0192;2001-08-06;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
5697;487;16696;NULL;Claudia;M;Zeng;0;1965-02-11;S;NULL;F;claudia19@adventure-works.com;70000,00;0;0;Bachelors;Professional;0;1;8310 MountainAire Pkwy.;NULL;1 (11) 500 555-0159;2001-08-07;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
5640;510;16639;NULL;Renee;E;Romero;0;1971-07-11;S;NULL;F;renee8@adventure-works.com;110000,00;0;5;Partial High School;Professional;1;4;1767 Holton Court;NULL;1 (11) 500 555-0188;2001-08-07;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17015;430;28014;NULL;Rachel;J;Robinson;0;1944-10-23;S;NULL;F;rachel21@adventure-works.com;30000,00;5;0;Partial High School;Clerical;0;2;6267 Eastgate Lane;NULL;412-555-0111;2001-08-07;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
16727;502;27726;NULL;Sophia;NULL;Hall;0;1980-03-26;S;NULL;F;sophia20@adventure-works.com;30000,00;0;0;High School;Skilled Manual;0;2;8327 Roundhouse Place;NULL;112-555-0152;2001-08-07;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
9050;567;20049;NULL;Colleen;H;Chavez;0;1971-06-23;S;NULL;F;colleen38@adventure-works.com;10000,00;0;0;Partial High School;Manual;0;2;6841 Curletto Dr.;NULL;1 (11) 500 555-0147;2001-08-08;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
31;613;11030;NULL;Bethany;G;Yuan;0;1947-02-22;M;NULL;F;bethany10@adventure-works.com;10000,00;2;1;Partial High School;Clerical;1;2;636 Vine Hill Way;NULL;1 (11) 500 555-0182;2001-08-08;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
